phone,amount,comment
 8 800 477 83 15,50897   ,test
+7 971  8460499,N/A,error
  89805963321 ,   27674   ,import
  89502339487 ,оплата,ok
8 986 232 50 82,   27653,ok
8 963 673 31 32,   36070   ,manual
+7 997  6587308,N/A,ok
8 984 806 85 20,оплата,manual
  89484560643 ,оплата,error
 8 800 186 38 63,27523   ,test
79922965481,оплата,ok
  89448403168 ,оплата,ok
 8 800 884 56 30,68630   ,import
79177849905,сумма,error
 8 800 614 78 36,39693   ,import
  89431171420 ,   14048   ,manual
79817414099,   22671,error
8 966 204 21 39,N/A,manual
 8 800 944 11 67,   29228   ,test
79914848029,оплата,manual
 8 800 584 92 12,сумма,test
8 994 690 29 90,N/A,test
+7 969  7652369,   39690   ,error
8 967 472 65 42,N/A,import
8 915 874 70 85,   67314,ok
79591817453,   22573   ,manual
+7 999  5541607,79654   ,import
 8 800 586 53 43,   50825,manual
79418860789,сумма,test
  89213327735 ,сумма,manual
  89619888520 ,оплата,manual
8 925 148 50 39,N/A,manual
79758141839,сумма,test
  89944943620 ,   58600,ok
 8 800 718 54 75,   44186,test
8 974 631 95 37,438   ,manual
+7 972  3718328,   31614   ,import
 8 800 193 25 46,   30382   ,test
+7 958  5472630,   49808   ,test
8 965 475 81 60,N/A,ok
8 970 157 50 91,16421   ,import
  89504440185 ,оплата,test
79688467774,22365   ,error
  89163750066 ,73843   ,import
79527182486,   5338   ,ok
  89309684991 ,   49225   ,test
79240660069,37674   ,manual
+7 926  1879636,41891   ,test
+7 982  4957255,оплата,test
8 953 326 11 12,   34560   ,import
79587754891,   28990,manual
+7 913  2321568,сумма,manual
79836643936,оплата,ok
  89205904520 ,   5207,import
79645020612,оплата,test
8 996 154 77 81,59148   ,error
+7 991  5611216,N/A,test
  89588340762 ,   23796   ,test
 8 800 502 38 86,оплата,import
79785896939,13348   ,import
79206519029,оплата,ok
8 918 518 48 96,оплата,test
8 929 565 36 57,   74737,manual
8 957 564 12 59,   14173,manual
8 958 174 26 80,   11480,error
8 941 891 96 77,   7024,import
  89394628663 ,оплата,import
  89037707565 ,   21457   ,import
79904538241,29550   ,error
79468712417,35583   ,ok
 8 800 829 22 58,сумма,error
8 974 298 44 87,N/A,ok
+7 988  3501788,   1315   ,import
8 996 447 43 86,   51599,ok
  89170524884 ,оплата,import
 8 800 899 27 85,17579   ,manual
 8 800 824 58 60,сумма,test
+7 965  5955210,   66415,ok
  89334576812 ,   38886   ,import
+7 995  9905180,сумма,test
8 944 101 74 34,   9397,import
+7 944  5215484,сумма,test
+7 981  9570680,   46069   ,manual
79969071443,37170   ,manual
  89853747008 ,   82961,import
79840564105,75692   ,ok
8 933 978 71 88,85322   ,test
79754904187,N/A,test
  89892165874 ,   48381,error
 8 800 453 62 42,26853   ,ok
8 945 456 74 62,   11459   ,error
  89788599144 ,   49446   ,import
8 919 716 14 48,89351   ,import
79902426830,N/A,import
+7 935  1116117,сумма,error
79199601269,18181   ,test
8 924 769 56 60,   20657,test
+7 936  2427039,   23241   ,error
+7 992  7981262,85780   ,error
79355745375,   47123   ,test
79996769602,сумма,import
  89414298835 ,N/A,error
+7 922  8843952,13829   ,error
+7 931  6989656,сумма,error
8 914 323 45 51,оплата,import
8 982 745 66 21,   13612,test
 8 800 469 21 94,N/A,test
 8 800 246 27 80,оплата,manual
8 982 164 59 16,оплата,import
 8 800 394 32 36,49489   ,manual
 8 800 838 84 89,2837   ,manual
79151003193,N/A,import
  89898911412 ,22914   ,manual
 8 800 206 18 27,   43868   ,error
  89580910484 ,сумма,error
79614964505,85948   ,import
8 929 295 19 75,46209   ,manual
8 940 604 62 68,сумма,ok
8 936 628 64 36,   47820,error
  89729234211 ,   6156,error
  89436571749 ,   48594   ,error
8 931 672 89 90,сумма,manual
8 943 107 74 32,сумма,import
  89339252065 ,   28530   ,error
8 949 330 41 44,53919   ,ok
+7 933  4381002,92805   ,error
8 971 443 59 88,   39015   ,import
+7 989  4207754,   31464   ,manual
+7 967  2408355,   49263   ,test
79230680367,   74967,error
 8 800 876 79 59,N/A,error
79395761481,оплата,import
79772576735,   24415   ,ok
 8 800 566 60 14,оплата,manual
 8 800 307 50 72,N/A,import
+7 981  2079198,   93152,error
+7 956  8144334,26812   ,error
 8 800 233 58 59,70922   ,import
 8 800 100 64 75,41702   ,ok
79814047969,N/A,error
8 966 817 60 73,   17859   ,test
 8 800 521 51 37,82866   ,ok
8 942 284 96 71,оплата,manual
8 978 151 35 58,   21768   ,error
 8 800 891 82 67,N/A,manual
+7 951  7564678,   30472   ,import
79664974066,оплата,error
 8 800 149 47 32,сумма,manual
  89964547912 ,оплата,ok
 8 800 804 10 24,сумма,error
 8 800 448 44 89,   17861   ,error
 8 800 905 82 66,   24678,test
+7 939  1445735,   30312   ,error
 8 800 614 17 62,оплата,import
  89569404915 ,N/A,ok
79520580858,95214   ,test
79182250487,оплата,test
  89224440282 ,   26235,test
79830238129,N/A,test
79207969279,оплата,test
 8 800 878 20 33,N/A,error
79974326325,71023   ,manual
79676319264,оплата,test
  89659217228 ,   21247   ,manual
 8 800 782 69 22,сумма,import
 8 800 947 29 64,   14134   ,test
 8 800 614 79 44,N/A,import
+7 930  7466696,сумма,import
+7 964  4560622,оплата,error
 8 800 818 63 28,73381   ,error
  89646591985 ,оплата,import
+7 915  5671011,5054   ,ok
 8 800 115 68 24,16912   ,test
8 930 915 89 11,оплата,error
79962843374,оплата,ok
 8 800 154 14 48,   41344,test
 8 800 642 32 63,N/A,ok
79435304063,   69005,manual
 8 800 146 34 40,сумма,error
79193839302,   49663   ,test
 8 800 769 56 26,оплата,error
8 963 913 44 24,   20814   ,import
  89206832118 ,N/A,ok
8 917 702 94 96,оплата,test
+7 996  6553570,   67563,import
+7 986  2051110,38362   ,ok
8 965 799 33 63,N/A,ok
8 937 961 90 16,   69715,test
  89892602444 ,оплата,test
  89159769340 ,сумма,manual
 8 800 800 94 46,оплата,ok
  89471459462 ,сумма,test
 8 800 523 43 72,N/A,error
 8 800 547 77 61,N/A,manual
  89409818671 ,оплата,ok
+7 943  6668459,оплата,error
 8 800 585 95 97,41724   ,ok
+7 935  5782464,   74642,import
8 931 623 77 11,   29753   ,test
79890597580,оплата,test
79501284607,   36894,ok
79361077086,65541   ,import
8 946 908 91 88,сумма,test
+7 949  1371726,оплата,import
+7 985  4719775,оплата,manual
  89873648447 ,сумма,test
79281088495,   36583,manual
79603784951,сумма,import
  89989885969 ,84426   ,ok
 8 800 556 24 95,   29063   ,import
  89113046058 ,N/A,ok
  89143359940 ,оплата,test
8 952 401 39 67,   34493,error
+7 953  2551747,N/A,manual
 8 800 298 75 82,оплата,import
79726915957,   38212,import
79925909431,   48933,import
  89144733187 ,сумма,import
+7 917  9873904,оплата,import
  89558008894 ,N/A,ok
  89723151711 ,75129   ,import
 8 800 725 89 60,   73023,error
+7 949  4855773,   49324,ok
  89685837837 ,сумма,import
 8 800 749 33 18,N/A,ok
8 918 475 66 22,   41344   ,test
  89314452129 ,оплата,ok
 8 800 754 89 53,   99578,import
+7 944  9176933,44259   ,manual
  89499460594 ,N/A,test
+7 999  9604876,   55470,ok
8 994 467 10 41,   78042,test
+7 965  4039644,   85100,import
+7 955  6484260,   12560,test
 8 800 746 61 11,8946   ,import
  89272816772 ,   39704   ,error
79644545903,оплата,import
+7 923  2018591,оплата,error
+7 986  2660954,N/A,manual
  89101057459 ,2572   ,ok
+7 927  2553163,   27913   ,test
8 956 414 17 68,   28962   ,test
79540838359,N/A,ok
  89060833868 ,N/A,import
79578736882,оплата,test
79613193380,оплата,test
8 917 718 94 54,оплата,import
 8 800 380 87 53,оплата,error
+7 980  6349363,оплата,test
+7 921  6972899,   21426   ,ok
+7 934  5783696,сумма,import
79774977177,N/A,import
+7 915  1372984,   75159,manual
 8 800 494 82 28,   2655   ,import
79733262494,сумма,manual
+7 968  5940648,сумма,ok
+7 915  9191258,N/A,test
+7 918  8765589,   2371   ,test
8 985 320 67 64,оплата,error
 8 800 441 68 92,   8714   ,error
+7 914  2894197,N/A,import
  89316190128 ,сумма,test
79128636829,оплата,ok
79398836588,N/A,ok
+7 930  7878240,   29081,manual
  89547850357 ,   80443,error
79489282463,сумма,manual
 8 800 742 13 43,   15114,ok
79353195348,   27715,test
 8 800 171 75 84,сумма,error
 8 800 761 26 39,оплата,test
 8 800 114 46 21,оплата,ok
 8 800 824 12 81,   85498,import
 8 800 762 35 25,оплата,test
  89680741801 ,78037   ,manual
  89060246634 ,   45590,ok
  89218923143 ,N/A,ok
  89139448468 ,сумма,manual
  89616691593 ,57803   ,error
+7 946  9785837,   15047   ,error
8 956 296 47 96,оплата,manual
  89253162287 ,оплата,error
+7 964  2187563,сумма,manual
  89310501225 ,   39050,test
79647501073,   16432   ,test
79832512726,оплата,import
8 966 787 22 85,   33888   ,manual
79556905186,сумма,ok
  89590168895 ,   19540   ,ok
+7 914  7484586,   43521   ,error
79605515494,оплата,manual
  89683304654 ,   43226   ,import
8 948 816 96 69,N/A,manual
  89770994804 ,сумма,error
+7 971  3109909,оплата,error
79919607586,N/A,import
+7 996  7099139,56101   ,error
 8 800 369 95 47,сумма,ok
+7 932  6138219,оплата,ok
 8 800 148 92 20,оплата,test
 8 800 574 44 33,54905   ,error
+7 972  8159110,сумма,manual
+7 928  9136062,   47765,test
79676207319,N/A,import
79980931801,   13470   ,error
 8 800 245 38 73,оплата,manual
 8 800 919 55 76,N/A,error
79967901926,   83833,ok
  89374018282 ,оплата,error
79645723015,сумма,manual
8 998 555 97 52,   22152   ,ok
8 945 890 38 77,сумма,error
 8 800 450 58 85,   48997   ,ok
8 991 209 30 66,   3536   ,test
79135295110,N/A,import
79383555088,сумма,test
8 947 717 39 31,N/A,import
+7 993  1829015,N/A,manual
 8 800 299 49 46,оплата,ok
8 967 495 71 54,N/A,test
79336085237,сумма,ok
79209202813,оплата,import
+7 937  6916751,18188   ,ok
 8 800 294 28 21,N/A,import
79986338114,N/A,ok
 8 800 380 69 45,   19184   ,error
79920578569,   68458,ok
8 979 862 76 18,N/A,manual
8 925 952 41 30,   44105,manual
79888100915,   40821   ,error
+7 974  1665317,сумма,manual
+7 986  9228799,   23842,import
79543869482,98087   ,test
  89740831595 ,   71975,test
+7 975  2569618,сумма,import
8 982 548 12 11,сумма,manual
 8 800 637 17 77,N/A,test
+7 937  1035428,оплата,ok
8 962 329 75 60,   91854,import
 8 800 253 70 13,91279   ,import
  89167750892 ,сумма,manual
8 940 937 93 14,93843   ,test
 8 800 667 89 41,N/A,ok
 8 800 792 79 90,   36325,import
  89114193513 ,оплата,error
8 962 561 64 15,   27619   ,import
79701880550,   22819,ok
79988612376,N/A,test
79141328635,N/A,test
+7 971  3972026,   32981   ,ok
+7 952  2065460,N/A,error
  89510822251 ,сумма,import
8 931 750 20 31,   39191,import
 8 800 406 44 95,N/A,manual
  89358881634 ,N/A,manual
 8 800 686 58 16,3087   ,import
  89701872385 ,оплата,ok
79469755770,N/A,error
+7 939  8905719,оплата,error
 8 800 279 86 70,N/A,manual
+7 952  7605105,N/A,ok
8 933 731 90 23,сумма,error
8 999 575 80 96,72750   ,test
 8 800 699 70 34,N/A,manual
 8 800 272 22 96,N/A,ok
  89642167781 ,58454   ,error
79195347636,сумма,test
79275131418,   31460,ok
79735726437,96355   ,import
  89411273657 ,50309   ,ok
  89359596164 ,48927   ,ok
+7 955  2094867,оплата,test
8 991 410 67 81,   24059,import
 8 800 122 71 43,N/A,error
79985321314,сумма,error
79972296620,оплата,import
79635580545,   32911,test
  89731263658 ,   29741   ,test
79599771907,оплата,manual
 8 800 837 39 55,80743   ,error
8 970 239 72 49,оплата,ok
  89287808698 ,   47564   ,manual
  89264817230 ,N/A,test
  89451532674 ,   43617,error
+7 972  1764317,сумма,test
79231534742,   64294,error
 8 800 866 72 71,   3500   ,manual
+7 980  7891830,34830   ,error
8 927 524 58 67,91573   ,import
+7 941  6118709,N/A,import
8 962 827 55 43,N/A,test
79979949881,оплата,test
  89373043427 ,21117   ,test
+7 926  2157078,сумма,test
  89982849877 ,сумма,error
+7 927  3167291,   94230,import
79664228158,N/A,import
+7 952  1501212,сумма,manual
 8 800 238 92 72,N/A,error
  89507475810 ,N/A,manual
+7 916  2129844,сумма,ok
  89484244087 ,оплата,ok
8 948 447 38 86,   27353   ,error
79532739788,12980   ,error
79193142255,оплата,ok
 8 800 933 56 64,сумма,import
+7 958  7827194,   47043   ,error
 8 800 909 38 93,сумма,import
79305012428,   91898,ok
8 992 870 11 52,   27219   ,error
8 950 326 88 60,оплата,error
 8 800 635 86 56,N/A,error
+7 959  5765029,   20745,import
  89097643661 ,N/A,error
+7 989  4676131,   32934,error
 8 800 290 46 19,   34110,import
79970035416,оплата,error
 8 800 843 13 73,сумма,test
79952568174,   79272,import
79226880883,   78010,error
+7 941  2606816,оплата,ok
 8 800 970 32 97,   21557,test
+7 968  2396805,   36969,error
+7 935  9819530,сумма,import
+7 938  6491813,   23526,error
 8 800 716 92 78,N/A,import
  89190040456 ,   66809,import
 8 800 324 34 61,оплата,ok
79812450917,   20422   ,manual
+7 913  3980275,64346   ,test
 8 800 944 68 86,   73503,ok
79402050320,оплата,error
79504893074,68674   ,import
8 991 928 20 92,85558   ,import
8 943 704 97 36,сумма,manual
  89200344334 ,N/A,ok
  89332539501 ,оплата,test
  89820078280 ,   32766   ,manual
79445531645,45032   ,test
79521227718,N/A,import
  89141670186 ,   24381   ,manual
79225685290,   31340   ,ok
79273220939,   89601,manual
 8 800 578 74 77,сумма,manual
+7 948  2761001,   48485   ,manual
  89574500338 ,   43176   ,ok
  89257605352 ,N/A,manual
8 924 915 89 87,сумма,test
  89323018341 ,оплата,test
79205889632,оплата,error
8 955 948 49 22,оплата,ok
+7 938  9598454,N/A,error
  89120184311 ,16457   ,manual
8 921 838 96 60,   45702   ,ok
+7 974  3019237,сумма,test
+7 936  6630691,6373   ,error
79310384464,53402   ,ok
  89222505896 ,оплата,ok
79585340844,оплата,manual
 8 800 560 60 15,N/A,import
8 948 468 16 86,   29080,error
  89523959323 ,N/A,manual
+7 969  3059613,91447   ,error
  89280533908 ,   7042,error
79458894329,3724   ,import
 8 800 479 95 53,сумма,error
 8 800 735 88 57,сумма,error
  89885206167 ,сумма,test
8 966 361 67 42,сумма,manual
 8 800 551 51 62,оплата,test
8 929 138 84 33,оплата,error
8 958 194 51 86,оплата,manual
79438051080,N/A,error
  89867798360 ,84744   ,error
8 929 977 72 82,сумма,ok
 8 800 154 73 60,85515   ,test
+7 934  4703956,сумма,ok
  89348020345 ,сумма,error
+7 934  1861913,9443   ,error
 8 800 659 46 41,   92417,manual
+7 933  4648445,57196   ,ok
+7 939  8883386,сумма,ok
79866371608,сумма,ok
 8 800 964 28 42,N/A,test
  89259215705 ,43354   ,error
8 938 680 45 40,   22357   ,ok
  89027694528 ,   47919,manual
+7 933  9949147,N/A,import
79457153120,44199   ,manual
  89743743046 ,оплата,error
+7 946  7280185,оплата,manual
 8 800 198 47 84,N/A,ok
  89884499822 ,   48464,test
+7 935  9522670,оплата,ok
 8 800 794 11 91,   41750,error
  89085740898 ,   43375   ,manual
79872311144,N/A,test
+7 969  7930606,93525   ,error
8 957 441 70 40,   42909   ,manual
79488002860,оплата,test
 8 800 582 36 72,   12668   ,test
 8 800 633 98 65,N/A,test
79897740190,N/A,error
79651713702,N/A,error
 8 800 356 77 81,   17031,ok
79195200716,оплата,manual
79537106969,N/A,ok
79789325196,сумма,manual
79542073724,   82929,manual
 8 800 634 38 76,   48945   ,ok
+7 930  3611313,   2852   ,ok
 8 800 230 89 44,сумма,import
 8 800 923 81 51,N/A,test
 8 800 816 66 99,   28022   ,import
+7 938  6495336,N/A,import
8 956 926 80 97,N/A,import
8 935 411 57 12,сумма,import
8 983 909 39 75,16633   ,ok
  89927422892 ,25267   ,error
79651827338,оплата,import
79357036821,9763   ,test
  89696398345 ,N/A,ok
  89368433793 ,   45907   ,manual
79925365101,   2781   ,error
  89323743447 ,оплата,error
 8 800 706 69 69,   86458,test
 8 800 271 91 44,   22792,manual
  89002967264 ,N/A,test
 8 800 567 45 61,N/A,ok
8 994 831 78 74,   67005,ok
8 980 840 92 26,9912   ,ok
8 986 538 93 84,N/A,import
  89443971700 ,N/A,error
8 922 745 50 16,оплата,test
79555737407,   50781,import
  89642880417 ,N/A,manual
8 983 517 40 21,   91722,import
  89270426115 ,N/A,test
79968741681,   31675   ,manual
+7 991  6066390,сумма,error
79202132044,N/A,ok
8 914 796 38 17,   47614,test
 8 800 309 29 67,N/A,manual
79732378201,   10858   ,import
79648700950,15128   ,error
 8 800 743 35 79,оплата,import
  89138569299 ,   13149,manual
79308747576,N/A,test
79923988527,32081   ,ok
79410182574,   74640,manual
8 967 761 82 74,сумма,test
8 949 642 80 59,   49107   ,ok
+7 964  1563876,N/A,error
79662159979,   20607,ok
+7 933  6401410,37225   ,manual
8 936 857 72 41,   32101   ,test
8 916 479 84 54,   10091   ,manual
 8 800 580 27 63,оплата,manual
+7 933  3808510,   85098,error
8 987 843 79 74,   269,ok
+7 924  2066356,N/A,error
+7 995  8659407,сумма,manual
8 949 577 61 25,   13925   ,manual
8 970 627 83 61,35716   ,test
8 959 678 70 45,   21748   ,ok
+7 959  2239647,оплата,import
  89066811658 ,оплата,manual
+7 965  6703847,сумма,import
79891932530,   3022   ,manual
79696149150,оплата,error
8 950 582 49 74,N/A,error
+7 935  5639000,   36608   ,test
8 949 675 88 37,сумма,error
+7 992  7223136,   2216   ,import
+7 957  3606710,сумма,manual
8 965 397 66 49,оплата,error
  89308615705 ,оплата,test
79299728154,   68639,error
8 990 154 50 77,оплата,error
 8 800 806 26 69,N/A,ok
 8 800 430 19 26,оплата,manual
79462748533,оплата,import
 8 800 562 62 49,сумма,manual
8 951 204 13 17,25129   ,import
 8 800 535 54 79,оплата,error
8 952 412 10 14,оплата,test
 8 800 768 60 97,   95439,manual
8 912 899 95 65,89680   ,test
  89154365581 ,   74532,manual
  89988261907 ,   46972   ,import
+7 948  2401581,   27117   ,import
 8 800 557 57 48,   21254   ,error
  89816223284 ,сумма,manual
8 913 413 49 81,   54492,test
+7 915  1391423,оплата,manual
  89390859813 ,   22581,import
  89423689241 ,31374   ,test
8 925 620 42 59,   37752,manual
79635002179,   83851,import
79306538465,сумма,ok
79939165446,79065   ,ok
  89893574409 ,N/A,error
  89672162674 ,N/A,import
8 967 476 64 66,N/A,manual
8 912 767 67 77,сумма,error
  89276988419 ,   30750,import
79965617579,сумма,test
8 968 959 81 83,29895   ,test
8 969 120 22 87,   28469   ,ok
8 950 991 92 86,N/A,ok
 8 800 238 66 23,сумма,ok
+7 930  1671173,72828   ,ok
 8 800 649 33 30,   41736   ,test
+7 934  2017980,   92839,test
+7 919  2218766,оплата,ok
79406370059,   20494   ,manual
  89765626806 ,N/A,import
  89453471535 ,56122   ,test
79331831775,оплата,ok
 8 800 980 46 77,N/A,test
+7 944  5727470,оплата,test
  89802047900 ,   62991,manual
79400169978,   43018,ok
79257817125,85914   ,ok
  89044672544 ,N/A,test
8 995 980 90 42,15406   ,test
  89886650954 ,N/A,manual
 8 800 352 65 93,сумма,test
  89075898857 ,сумма,error
 8 800 702 56 26,   41868   ,import
 8 800 604 34 92,N/A,import
 8 800 258 39 97,   7709,manual
  89726315131 ,оплата,error
  89813468174 ,N/A,ok
 8 800 226 37 43,оплата,test
8 995 732 67 91,   65727,manual
 8 800 907 19 19,оплата,test
 8 800 264 76 29,   24058   ,manual
79789282606,оплата,error
  89206633734 ,   79845,error
+7 961  9950237,сумма,error
8 949 118 55 36,   24695   ,ok
8 933 969 32 81,N/A,test
79444238426,N/A,test
79552247855,N/A,error
+7 912  9792311,   19582   ,test
+7 999  6005266,   30570   ,test
+7 961  4978016,сумма,error
79140172866,   23514   ,import
8 953 589 10 49,   39933,error
  89216021978 ,33952   ,manual
 8 800 566 97 34,   37716   ,error
+7 964  7666881,сумма,manual
+7 910  2561990,N/A,test
8 927 260 85 18,сумма,manual
 8 800 734 54 49,   8796   ,import
  89032157232 ,сумма,ok
8 963 470 43 28,   83112,manual
8 948 604 23 24,оплата,import
 8 800 988 27 14,15033   ,manual
79647044867,80225   ,manual
 8 800 571 47 38,   76011,error
 8 800 400 38 64,   16625,manual
 8 800 451 51 50,оплата,ok
79797410098,сумма,test
79269008838,оплата,error
  89816832080 ,сумма,test
79883075444,44062   ,manual
 8 800 768 35 18,   12444,test
 8 800 664 15 44,   47253,manual
79366139620,сумма,ok
8 944 936 51 44,сумма,import
+7 999  4465120,оплата,ok
+7 930  7594438,   12446   ,manual
+7 950  4853444,45657   ,import
+7 937  5331746,оплата,manual
  89809989176 ,   16984   ,import
  89648285238 ,сумма,error
  89601630577 ,сумма,error
+7 939  5662450,40938   ,import
8 929 964 35 72,   2053   ,ok
+7 965  7971651,N/A,test
79373550595,   47191,manual
8 997 985 92 51,сумма,error
8 941 102 56 50,сумма,manual
8 984 109 30 62,оплата,import
 8 800 650 77 79,сумма,ok
 8 800 974 25 39,сумма,ok
8 942 358 19 78,оплата,test
+7 951  3698416,оплата,import
 8 800 904 88 42,16439   ,error
79685182096,сумма,test
 8 800 141 40 65,оплата,error
79771440830,   60185,test
  89908377028 ,   3609   ,import
  89295685211 ,64892   ,manual
  89715365231 ,сумма,manual
79358327188,оплата,import
+7 957  2860842,   5467,error
8 963 786 34 51,   15780   ,test
  89642051263 ,   9138   ,manual
 8 800 762 82 83,сумма,import
+7 969  3898350,61946   ,manual
8 938 321 29 85,99778   ,test
+7 956  3526260,сумма,manual
 8 800 796 47 46,оплата,test
 8 800 751 39 22,N/A,manual
8 944 800 95 21,   89197,error
  89864001848 ,   72486,test
  89744650464 ,   18341   ,error
  89361002200 ,   2212   ,import
79249394832,сумма,ok
79855342072,N/A,import
 8 800 466 15 92,сумма,import
8 927 220 69 63,оплата,import
+7 953  6535938,91970   ,test
+7 915  7813778,   95093,manual
+7 992  9874648,   18290   ,import
+7 990  7753311,сумма,ok
79561512791,   25497   ,manual
 8 800 434 48 60,46575   ,manual
8 959 247 78 20,   2615   ,ok
 8 800 872 15 29,оплата,error
  89196326181 ,оплата,import
79339377756,оплата,import
8 979 195 91 29,N/A,import
+7 999  8894360,   10452   ,import
+7 965  8434108,   52203,test
  89880306653 ,N/A,test
 8 800 515 89 59,98368   ,ok
79355275485,   62550,import
  89715481683 ,   45115   ,manual
8 941 960 36 39,   5292   ,ok
+7 942  5066038,сумма,import
+7 935  4674588,сумма,test
  89099713239 ,   34007,manual
8 942 251 70 71,   70725,import
79587642927,сумма,import
8 911 748 81 16,N/A,test
 8 800 643 68 30,N/A,error
  89177451322 ,   74655,test
 8 800 180 76 59,оплата,error
  89550754723 ,   26165,error
79303593707,сумма,import
8 989 293 20 65,   33482   ,import
+7 936  2833611,сумма,import
8 998 796 81 47,62548   ,manual
79316833841,99419   ,import
79529122457,83508   ,manual
79633918946,сумма,import
 8 800 794 11 53,сумма,test
8 946 379 67 88,оплата,ok
  89251040587 ,   14244   ,import
8 948 731 85 49,   26006   ,manual
8 916 217 87 48,оплата,ok
 8 800 127 52 78,сумма,manual
  89409026860 ,   50468,error
+7 920  8053311,оплата,ok
8 930 541 67 17,   29195,manual
 8 800 991 36 79,   19469   ,error
+7 940  8031164,52501   ,test
 8 800 232 51 34,N/A,import
 8 800 911 59 54,   39434,test
+7 919  2864771,   62272,manual
79190415381,   37434   ,error
+7 927  7978578,оплата,import
79952343210,сумма,error
+7 927  8447670,   6141,manual
 8 800 525 74 75,   12545,import
8 942 457 84 51,оплата,error
+7 982  9538256,   59147,import
  89494218369 ,   40515   ,test
 8 800 234 54 98,N/A,ok
+7 992  8650440,сумма,import
  89863667358 ,сумма,ok
8 985 921 84 24,   43579,manual
79197733335,   59077,ok
+7 978  7081482,сумма,test
+7 921  1580098,сумма,test
+7 991  5687636,92426   ,manual
+7 944  5738303,оплата,manual
  89059207221 ,оплата,error
8 924 128 10 82,сумма,test
79895802735,сумма,manual
8 911 583 33 11,N/A,import
79868533154,96827   ,test
 8 800 684 51 55,   99151,error
79280910529,   31393   ,manual
8 988 111 61 16,92794   ,manual
8 915 299 72 75,оплата,test
  89837161667 ,   40761,ok
  89245499958 ,N/A,test
  89026017671 ,   93563,error
8 935 446 31 56,   87065,manual
8 967 245 47 65,сумма,ok
 8 800 447 39 82,оплата,import
  89228832078 ,оплата,error
 8 800 600 21 47,   2008   ,import
 8 800 900 58 56,   3253,error
  89412116050 ,37067   ,test
8 990 245 41 83,50262   ,ok
79914652283,сумма,manual
79756753436,   43953   ,error
  89310073003 ,   19532   ,manual
8 920 717 31 96,37279   ,manual
79909917631,сумма,error
8 956 386 33 71,11975   ,error
79636834895,N/A,import
8 952 884 92 12,   60725,ok
  89135905562 ,   73957,ok
79606406909,сумма,manual
79724912460,сумма,ok
+7 960  4705015,61005   ,error
 8 800 902 93 35,1765   ,manual
79315461748,оплата,ok
+7 971  1548490,N/A,import
  89469586727 ,   55524,test
 8 800 235 81 29,   48840   ,manual
 8 800 605 79 44,   19013   ,import
 8 800 588 74 90,84203   ,manual
+7 972  4927339,   92388,test
 8 800 471 55 83,сумма,ok
8 969 120 23 51,   24578,error
  89759003031 ,   52335,manual
  89163297132 ,N/A,ok
 8 800 523 17 13,N/A,error
79821678856,N/A,manual
8 990 289 78 93,   34259   ,test
8 924 969 29 69,92090   ,manual
 8 800 214 48 70,   31775   ,manual
79462435023,сумма,ok
+7 964  1339064,N/A,import
 8 800 744 75 33,   80760,test
 8 800 813 59 64,сумма,manual
+7 959  4060078,оплата,ok
79544340534,сумма,manual
 8 800 713 47 40,N/A,manual
79651931486,оплата,ok
79978000476,37222   ,ok
 8 800 708 28 19,   20793   ,error
  89176726335 ,N/A,manual
+7 935  5114668,   38980   ,manual
  89756272548 ,сумма,import
 8 800 358 29 66,оплата,manual
+7 963  8471496,25422   ,error
+7 945  1419317,оплата,error
8 992 632 36 50,N/A,ok
  89515717645 ,сумма,error
 8 800 721 19 85,   14007   ,test
 8 800 104 30 84,оплата,ok
 8 800 607 36 37,   49790,import
  89157993642 ,N/A,test
  89912930760 ,оплата,import
79101423965,   74387,import
8 987 879 44 72,   43848   ,ok
 8 800 871 55 97,сумма,manual
  89400349479 ,   1634   ,test
+7 967  8742944,оплата,import
79200949728,оплата,ok
79252375540,N/A,test
 8 800 708 44 23,сумма,ok
8 924 366 71 17,2640   ,manual
  89687023443 ,сумма,ok
  89108909098 ,   99663,ok
  89814707011 ,63432   ,test
8 993 398 23 62,33239   ,ok
8 959 577 15 65,N/A,import
+7 998  6800243,сумма,ok
79832160642,N/A,import
+7 989  5856470,   23620   ,ok
  89796034658 ,   86157,ok
  89281395350 ,   32170   ,import
+7 976  8779912,87022   ,ok
+7 920  3274080,сумма,manual
+7 939  1672052,оплата,error
8 924 692 64 62,   33692   ,manual
79172180734,   15054   ,ok
 8 800 145 37 88,оплата,ok
8 953 971 17 67,N/A,error
  89929362391 ,сумма,import
 8 800 954 89 31,83322   ,manual
 8 800 303 35 32,оплата,ok
 8 800 995 70 97,59987   ,test
79801642423,сумма,error
+7 925  7295254,сумма,ok
79541684259,8537   ,ok
+7 967  6425003,   36991,ok
  89553138320 ,92622   ,manual
+7 961  5355434,59160   ,error
79769566494,8290   ,import
8 993 255 69 59,   19104   ,test
8 924 298 37 94,82291   ,manual
 8 800 484 75 12,сумма,ok
  89925719035 ,38229   ,ok
 8 800 685 53 71,   94618,error
+7 996  5128984,N/A,test
8 971 402 33 54,   21967   ,test
79872919241,оплата,manual
 8 800 343 43 15,   56896,ok
+7 995  8132615,N/A,ok
8 971 404 92 71,N/A,ok
  89762539244 ,сумма,manual
+7 960  7048608,32288   ,test
79830926514,   94695,ok
  89380410372 ,   13510,test
8 925 100 42 90,N/A,error
